,minute,conf_lower,conf_upper
564,564,263.1278131019494,1472.3670042173815
565,565,263.2862102350373,1472.5254013504693
566,566,263.440089976486,1472.679281091918
567,567,263.58947077409175,1472.8286618895238
568,568,263.73437123448866,1472.9735623499207
569,569,263.8748101220426,1473.1140012374747
570,570,264.01080635771723,1473.2499974731493
571,571,264.1423790179674,1473.3815701333995
572,572,264.2695473336162,1473.5087384490482
573,573,264.3923306887323,1473.6315218041643
574,574,264.51074861951656,1473.7499397349486
575,575,264.6248208131824,1473.8640119286144
576,576,264.73456710683604,1473.973758222268
577,577,264.8400074863498,1474.0791986017819
578,578,264.94116208526157,1474.1803532006936
579,579,265.03805118364016,1474.2772422990722
580,580,265.13069520697263,1474.3698863224047
581,581,265.2191147250396,1474.4583058404717
582,582,265.30333045080806,1474.54252156624
583,583,265.3833632393007,1474.6225543547328
584,584,265.45923408648696,1474.698425201919
585,585,265.5309641281533,1474.7701552435854
586,586,265.59857463879507,1474.8377657542271
587,587,265.6620870304896,1474.9012781459217
588,588,265.7215228517798,1474.9607139672119
589,589,265.7769037865646,1475.0160949019967
590,590,265.82825165295844,1475.0674427683905
591,591,265.875588402198,1475.11477951763
592,592,265.918936117499,1475.158127232931
593,593,265.9583170129649,1475.197508128397
594,594,265.9937534324372,1475.2329445478692
595,595,266.02526784840256,1475.2644589638346
596,596,266.0528828608549,1475.292073976287
597,597,266.0766211961936,1475.3158123116257
598,598,266.0965057060894,1475.3356968215214
599,599,266.112559366376,1475.351750481808
600,600,266.12480527592516,1475.3639963913572
601,601,266.1332666555304,1475.3724577709625
602,602,266.13796684679164,1475.3771579622237
603,603,266.13892931098644,1475.3781204264185
604,604,266.1361776279641,1475.3753687433962
605,605,266.1297354950143,1475.3689266104464
606,606,266.11962672575464,1475.3588178411867
607,607,266.105875249018,1475.34506636445
608,608,266.08850510771754,1475.3276962231496
609,609,266.06754045774096,1475.306731573173
610,610,266.04300556683484,1475.2821966822669
611,611,266.0149248134694,1475.2541159289015
612,612,265.9833226857281,1475.2225138011602
613,613,265.94822378020035,1475.1874148956324
614,614,265.90965280083856,1475.1488439162706
615,615,265.86763455787013,1475.1068256733022
616,616,265.82219396664505,1475.061385082077
617,617,265.77335604654127,1475.0125471619733
618,618,265.7211459198388,1474.9603370352709
619,619,265.66558881059564,1474.9047799260277
620,620,265.6067100435366,1474.8459011589687
621,621,265.5445350429295,1474.7837261583616
622,622,265.479089331473,1474.718280446905
623,623,265.4103985291613,1474.6495896445933
624,624,265.33848835219214,1474.5776794676242
